domain,organism_name,location_temp,total_count
PAS_3,Microcoleus sp. PH2017_30_WIL_O_A,temperate,399
PAS_3,Microcoleus sp. PH2017_31_RDM_U_A,temperate,375
PAS_3,Microcoleus sp. PH2017_32_RDM_D_A,temperate,375
PAS_3,Microcoleus sp. PH2017_33_LGB_O_A,temperate,375
PAS_3,Microcoleus sp. PH2017_34_RAT_O_A,temperate,378
PAS_3,Microcoleus sp. PH2017_35_SFW_U_B,temperate,375
PAS_3,Microcoleus sp. PH2017_36_ELK_O_B,temperate,386
PAS_3,Microcoleus sp. PH2017_37_MFU_D_B,temperate,381
PAS_3,Microcoleus sp. PH2017_38_RDM_U_B,temperate,375
PAS_3,Microcoleus sp. PH2017_39_LGB_O_B,temperate,375
PAS_3,Microcoleus sp. PH2017_40_RAT_O_B,temperate,381
PAS_3,Microcoleus vaginatus FGP-2,temperate,448
PAS_3,Microcoleus vaginatus HSN003,temperate,399
PAS_3,Microcoleus vaginatus PCC 9802,temperate,435
PAS_3,Microcoleus vaginatus WJT46-NPBG5,temperate,405
PAS_3,Moorena producens PAL-8-15-08-1,temperate,73
PAS_3,Moorena sp. SIO1F2,temperate,39
PAS_3,Moorena sp. SIO1G6,temperate,61
PAS_3,Moorena sp. SIO3A2,temperate,63
PAS_3,Moorena sp. SIO3A5,temperate,63
PAS_3,Moorena sp. SIO3E8,temperate,62
PAS_3,Moorena sp. SIO3F7,temperate,62
PAS_3,Moorena sp. SIO3I8,temperate,39
PAS_3,Moorena sp. SIO4G3,temperate,53
PAS_3,Moorena sp. SIOASIH,temperate,62
PAS_3,Myxacorys californica WJT36-NPBG1,temperate,123
PAS_3,Myxacorys chilensis ATA2-1-KO14,temperate,123
PAS_3,Nodosilinea sp. LEGE 06152,temperate,200
PAS_3,Nodosilinea sp. LEGE 07088,temperate,50
PAS_3,Nodosilinea sp. P-1105,temperate,70
PAS_3,Nodosilinea sp. WJT8-NPBG4,temperate,172
PAS_3,Nodularia sphaerocarpa UHCC 0038,temperate,100
PAS_3,Nodularia spumigena CCY9414,temperate,30
PAS_3,Nodularia spumigena CENA596,temperate,38
PAS_3,Nostoc cf. commune SO-36,Antarctic,113
PAS_3,Nostoc desertorum CM1-VF14,temperate,188
PAS_3,Nostoc indistinguendum CM1-VF10,temperate,162
PAS_3,Nostoc minutum NIES-26,temperate,226
PAS_3,Nostoc sp. ATCC 43529,temperate,258
PAS_3,Nostoc sp. ATCC 53789,temperate,228
PAS_3,Nostoc sp. CENA543,temperate,264
PAS_3,Nostoc sp. GBBB01,temperate,220
PAS_3,Nostoc sp. KVJ20,"cold, non-Antarctic",250
PAS_3,Nostoc sp. LEGE 06077,temperate,208
PAS_3,Nostoc sp. LEGE 12447,temperate,261
PAS_3,Nostoc sp. LEGE 12450,temperate,229
PAS_3,Nostoc sp. LPT,temperate,157
PAS_3,Nostoc sp. MBR 210,temperate,236
PAS_3,Nostoc sp. NMS1,"cold, non-Antarctic",157
PAS_3,Nostoc sp. NMS2,"cold, non-Antarctic",153
PAS_3,Nostoc sp. NMS8,temperate,215
PAS_3,Nostoc sp. RF31YmG,temperate,342
PAS_3,Nostoc sp. UHCC 0702,temperate,224
PAS_3,Nostoc sp. UHCC 0870,temperate,165
PAS_3,Nostocales cyanobacterium,temperate,79
PAS_3,Nostocales cyanobacterium LEGE 11386,temperate,149
PAS_3,Nostocales cyanobacterium LEGE 12452,temperate,223
PAS_3,Okeania sp. SIO1F9,temperate,65
PAS_3,Okeania sp. SIO1H2,temperate,65
PAS_3,Okeania sp. SIO1H4,temperate,67
PAS_3,Okeania sp. SIO1I7,temperate,116
PAS_3,Okeania sp. SIO2B3,temperate,113
PAS_3,Okeania sp. SIO2C2,temperate,53
PAS_3,Okeania sp. SIO2F5,temperate,58
PAS_3,Okeania sp. SIO2G4,temperate,58
PAS_3,Okeania sp. SIO3I5,temperate,100
PAS_3,Oscillatoria princeps RMCB-10,"cold, non-Antarctic",411
PAS_3,Oscillatoria sp. SIO1A7,temperate,146
PAS_3,Oscillatoriaceae cyanobacterium M33_DOE_052,temperate,181
PAS_3,Oscillatoriales cyanobacterium,temperate,882
PAS_3,Oscillatoriales cyanobacterium CG2_30_40_61,temperate,144
PAS_3,Oscillatoriales cyanobacterium CG2_30_44_21,temperate,71
PAS_3,Oscillatoriales cyanobacterium RM2_1_1,temperate,36
PAS_3,Oscillatoriales cyanobacterium SM2_3_0,temperate,32
PAS_3,Oscillatoriales cyanobacterium USR001,temperate,161
PAS_3,Oscillatoriophycideae cyanobacterium NC_groundwater_1537_Pr4_S-0.65um_50_18,temperate,275
PAS_3,Pantanalinema sp. GBBB05,temperate,410
PAS_3,Pegethrix bostrychoides GSE-TBD4-15B,temperate,95
PAS_3,Phormidesmis priestleyi,Antarctic,77
PAS_3,Phormidesmis priestleyi BC1401,"cold, non-Antarctic",42
PAS_3,Phormidesmis priestleyi ULC007,Antarctic,77
PAS_3,Phormidium sp. BM_Day4_Bin.17,temperate,172
PAS_3,Phormidium sp. LEGE 05292,temperate,379
PAS_3,Phormidium sp. PBR-2020,temperate,172
PAS_3,Phormidium sp. SL48-SHIP,temperate,175
PAS_3,Phormidium tanganyikae FI6-MK23,temperate,203
PAS_3,Planktothrix agardhii 1030,temperate,82
PAS_3,Planktothrix agardhii 1031,temperate,82
PAS_3,Planktothrix agardhii 1032,temperate,82
PAS_3,Planktothrix agardhii 1801,temperate,82
PAS_3,Planktothrix agardhii 1803,temperate,82
PAS_3,Planktothrix agardhii 1804,temperate,82
PAS_3,Planktothrix agardhii 1808,temperate,82
PAS_3,Planktothrix agardhii CCAP 1459/11A,temperate,126
PAS_3,Planktothrix agardhii KL2,temperate,82
PAS_3,Planktothrix agardhii LY1,"cold, non-Antarctic",80
PAS_3,Planktothrix mougeotii LEGE 06226,temperate,269
PAS_3,Plectolyngbya sp. WJT66-NPBG17,temperate,203
PAS_3,Prochlorothrix hollandica PCC 9006 = CALU 1027,temperate,37
PAS_3,Pseudanabaena biceps PCC 7429,temperate,199
PAS_3,Pseudanabaena sp. 'Roaring Creek',temperate,181
PAS_3,Pseudanabaena sp. BC1403,"cold, non-Antarctic",284
PAS_3,Pseudanabaena sp. CoA8_M7,temperate,74
PAS_3,Pseudanabaena sp. M037S2SP2A07QC,temperate,93
PAS_3,Pseudanabaena sp. M046S1SP1A06QC,temperate,55
PAS_3,Pseudanabaena sp. M065S1SP2A07QC,temperate,93
PAS_3,Pseudanabaena sp. M085S1SP2A07QC,temperate,93
PAS_3,Pseudanabaena sp. M125S2SP2A07QC,temperate,93
PAS_3,Pseudanabaena sp. M151S2SP2A07QC,temperate,93
PAS_3,Pseudanabaena sp. M152S2SP2A07QC,temperate,93
PAS_3,Pseudanabaena sp. M34BS1SP1A06MG,temperate,63
PAS_3,Pseudanabaena sp. M38BS1SP1A06MG,temperate,63
PAS_3,Pseudanabaena sp. M53BS1SP1A06MG,temperate,63
PAS_3,Pseudanabaena sp. SR411,temperate,241
PAS_3,Pseudanabaena sp. UWO310,temperate,193
PAS_3,Pseudanabaena sp. UWO311,temperate,233
PAS_3,Richelia sp.,"cold, non-Antarctic",19
PAS_3,Richelia sp. RM1_1_1,temperate,103
PAS_3,Richelia sp. SL_2_1,temperate,81
PAS_3,Rivularia sp. (in: Bacteria),temperate,166
PAS_3,Rivularia sp. PCC 7116,temperate,150
PAS_3,Roseofilum reptotaenium AO1-A,temperate,156
PAS_3,Roseofilum sp. SBFL,temperate,151
PAS_3,Scytolyngbya sp. HA4215-MV1,temperate,331
PAS_3,Scytonema hyalinum WJT4-NPBG1,temperate,186
PAS_3,Scytonema sp. RU_4_4,temperate,88
PAS_3,Scytonematopsis contorta HA4267-MV1,temperate,201
PAS_3,Sphaerospermopsis aphanizomenoides BCCUSP55,temperate,203
PAS_3,Sphaerospermopsis reniformis,temperate,26
PAS_3,Sphaerospermopsis sp. LEGE 00249,temperate,41
PAS_3,Sphaerospermopsis sp. LEGE 08334,temperate,46
PAS_3,Sphaerospermopsis sp. SIO1G1,temperate,79
PAS_3,Sphaerospermopsis torques-reginae ITEP-024,temperate,22
PAS_3,Spirirestis rafaelensis WJT71-NPBG6,temperate,128
PAS_3,Spirulina major CCY15215,temperate,102
PAS_3,Spirulina major PCC 6313,temperate,111
PAS_3,Spirulina sp. SIO3F2,temperate,116
PAS_3,Spirulinaceae cyanobacterium SM2_1_0,temperate,121
PAS_3,Stenomitos frigidus ULC18,Antarctic,185
PAS_3,Stenomitos rutilans HA7619-LM2,temperate,159
PAS_3,Stigonema ocellatum SAG 48.90 = DSM 106950,temperate,125
PAS_3,Symploca sp. SIO2C1,temperate,130
PAS_3,Symploca sp. SIO2E6,temperate,76
PAS_3,Symploca sp. SIO2E9,temperate,83
PAS_3,Symplocastrum torsivum CPER-KK1,temperate,254
PAS_3,Tildeniella nuda ZEHNDER 1965/U140,temperate,136
PAS_3,Tildeniella torsiva UHER 1998/13D,temperate,164
PAS_3,Timaviella obliquedivisa GSE-PSE-MK23-08B,temperate,72
PAS_3,Timeviella sp.,Antarctic,90
PAS_3,Tolypothrix bouteillei VB521301,temperate,274
PAS_3,Tolypothrix brevis GSE-NOS-MK-07-07A,temperate,40
PAS_3,Trichocoleus desertorum ATA4-8-CV12,temperate,194
PAS_3,Trichodesmium erythraeum GBRTRLIN201,temperate,17
PAS_3,Trichodesmium sp. ALOHA_ZT_67,temperate,18
PAS_3,Trichormus sp. ATA11-4-KO1,temperate,110
PAS_3,Trichormus sp. M33_DOE_039,temperate,250
PAS_3,Trichormus sp. NMC-1,"cold, non-Antarctic",90
PAS_3,Tychonema sp. LEGE 06208,temperate,332
PAS_3,Tychonema sp. LEGE 07196,temperate,310
PAS_3,Tychonema sp. LEGE 07199,temperate,314
PAS_3,Tychonema sp. LEGE 07203,temperate,321
PAS_3,filamentous cyanobacterium LEGE 07170,temperate,148
PAS_3,filamentous cyanobacterium Phorm 6,"cold, non-Antarctic",320
PAS_4,Aetokthonos hydrillicola CCALA 1050,temperate,165
PAS_4,Alkalinema sp. CACIAM 70d,temperate,184
PAS_4,Anabaena sp. 49628_E55,temperate,9
PAS_4,Anabaena sp. 54,"cold, non-Antarctic",23
PAS_4,Anabaena sp. AL93,temperate,9
PAS_4,Anabaena sp. CoA2_C59,temperate,18
PAS_4,Anabaena sp. WA113,temperate,9
PAS_4,Aphanizomenon flos-aquae CP01,temperate,18
PAS_4,Aphanizomenon flos-aquae Clear-A1,temperate,24
PAS_4,Aphanizomenon flos-aquae DEX188,temperate,24
PAS_4,Aphanizomenon flos-aquae KM1D3_PB,temperate,19
PAS_4,Aphanizomenon flos-aquae LD13,temperate,9
PAS_4,Aphanizomenon flos-aquae MDT14a,temperate,9
PAS_4,Aphanizomenon flos-aquae UKL13-PB,temperate,18
PAS_4,Argonema antarcticum A004/B2,Antarctic,222
PAS_4,Argonema galeatum A003/A1,Antarctic,214
PAS_4,Arthrospira sp. PLM2.Bin9,temperate,140
PAS_4,Arthrospira sp. SH-MAG29,temperate,153
PAS_4,Brasilonema angustatum HA4187-MV1,temperate,95
PAS_4,Brasilonema octagenarum HA4186-MV1,temperate,99
PAS_4,Calothrix elsteri CCALA 953,Antarctic,57
PAS_4,Calothrix sp. 336/3,temperate,153
PAS_4,Calothrix sp. CSU_2_0,temperate,69
PAS_4,Calothrix sp. FI2-JRJ7,temperate,174
PAS_4,Calothrix sp. PCC 7507,temperate,167
PAS_4,Cyanocohniella sp. LLY,temperate,173
PAS_4,Cyanomargarita calcarea GSE-NOS-MK-12-04C,temperate,164
PAS_4,Cylindrospermopsis raciborskii KL1,temperate,4
PAS_4,Desmonostoc vinosum HA7617-LM4,temperate,172
PAS_4,Dolichospermum sp. BR01,temperate,13
PAS_4,Dolichospermum sp. DET50,temperate,21
PAS_4,Dolichospermum sp. DET66,temperate,21
PAS_4,Dolichospermum sp. DET67,temperate,21
PAS_4,Dolichospermum sp. DET69,temperate,21
PAS_4,Dolichospermum sp. DET73,temperate,5
PAS_4,Dolichospermum sp. DEX182a,temperate,13
PAS_4,Dolichospermum sp. DEX189,temperate,23
PAS_4,Dolichospermum sp. DL01,temperate,10
PAS_4,Dolichospermum sp. LBC05a,temperate,13
PAS_4,Dolichospermum sp. OL01,temperate,13
PAS_4,Dolichospermum sp. OL03,temperate,13
PAS_4,Dolichospermum sp. UHCC 0259,temperate,96
PAS_4,Dolichospermum sp. UHCC 0260,temperate,13
PAS_4,Dolichospermum sp. UHCC 0299,temperate,13
PAS_4,Dolichospermum sp. UHCC 0315A,"cold, non-Antarctic",13
PAS_4,Dolichospermum sp. UHCC 0352,"cold, non-Antarctic",22
PAS_4,Dolichospermum sp. UHCC 0406,"cold, non-Antarctic",13
PAS_4,Dolichospermum sp. UKL201,temperate,13
PAS_4,Dolichospermum sp. WA123,temperate,13
PAS_4,Drouetiella hepatica Uher 2000/2452,temperate,153
PAS_4,Fischerella major NIES-592,temperate,92
PAS_4,Fischerella sp.,temperate,67
PAS_4,Fischerella sp. CENA71,temperate,161
PAS_4,Fortiea contorta PCC 7126,temperate,140
PAS_4,Gloeotrichia echinulata DEX184,temperate,101
PAS_4,Hapalosiphonaceae cyanobacterium JJU2,temperate,46
PAS_4,Hormoscilla sp. GUM202,temperate,18
PAS_4,Hormoscilla sp. SP12CHS1,temperate,10
PAS_4,Kamptonema sp. SIO1D9,temperate,245
PAS_4,Kastovskya adunca ATA6-11-RM4,temperate,136
PAS_4,Leptolyngbya foveolarum,Antarctic,61
PAS_4,Leptolyngbya sp. DLM2.Bin15,temperate,171
PAS_4,Leptolyngbya sp. LCM1.Bin17,temperate,5
PAS_4,Leptolyngbya sp. PL-A2,temperate,3
PAS_4,Leptolyngbya sp. SIOISBB,temperate,139
PAS_4,Leptolyngbya sp. UWPOB_LEPTO1,temperate,203
PAS_4,Leptolyngbyaceae cyanobacterium M33_DOE_097,temperate,295
PAS_4,Leptolyngbyaceae cyanobacterium RM1_1_2,temperate,74
PAS_4,Limnoraphis sp. WC205,temperate,168
PAS_4,Limnospira fusiformis KN01,temperate,148
PAS_4,Limnospira indica BM01,temperate,152
PAS_4,Limnothrix sp. CACIAM 69d,temperate,108
PAS_4,Limnothrix sp. P13C2,temperate,92
PAS_4,Lusitaniella coriacea LEGE 07157,temperate,184
PAS_4,Lyngbya sp. HA4199-MV5,temperate,180
PAS_4,Microcoleus sp. PH2017_01_SCD_O_A,temperate,383
PAS_4,Microcoleus sp. PH2017_02_FOX_O_A,temperate,359
PAS_4,Microcoleus sp. PH2017_05_CCC_O_A,temperate,369
PAS_4,Microcoleus sp. PH2017_07_MST_O_A,temperate,338
PAS_4,Microcoleus sp. PH2017_08_TRC_O_A,temperate,383
PAS_4,Microcoleus sp. PH2017_09_SFU_O_A,temperate,378
PAS_4,Microcoleus sp. PH2017_10_PVI_O_A,temperate,377
PAS_4,Microcoleus sp. PH2017_11_PCY_U_A,temperate,377
PAS_4,Microcoleus sp. PH2017_12_PCY_D_A,temperate,377
PAS_4,Microcoleus sp. PH2017_13_LAR_U_A,temperate,375
PAS_4,Microcoleus sp. PH2017_14_LAR_D_A,temperate,378
PAS_4,Microcoleus sp. PH2017_15_JOR_U_A,temperate,374
PAS_4,Microcoleus sp. PH2017_16_JOR_D_A,temperate,367
PAS_4,Microcoleus sp. PH2017_17_BER_D_A,temperate,369
PAS_4,Microcoleus sp. PH2017_18_LLB_O_A,temperate,371
PAS_4,Microcoleus sp. PH2017_19_SFW_U_A,temperate,364
PAS_4,Microcoleus sp. PH2017_20_SFW_D_A,temperate,378
PAS_4,Microcoleus sp. PH2017_21_RUC_O_A,temperate,368
PAS_4,Microcoleus sp. PH2017_22_RUC_O_B,temperate,368
PAS_4,Microcoleus sp. PH2017_24_DOB_U_A,temperate,375
PAS_4,Microcoleus sp. PH2017_25_DOB_D_A,temperate,378
PAS_4,Microcoleus sp. PH2017_26_ELK_O_A,temperate,378
PAS_4,Microcoleus sp. PH2017_27_LUM_O_A,temperate,377
PAS_4,Microcoleus sp. PH2017_28_MFU_U_A,temperate,374
PAS_4,Microcoleus sp. PH2017_29_MFU_D_A,temperate,379
PAS_4,Microcoleus sp. PH2017_30_WIL_O_A,temperate,382
PAS_4,Microcoleus sp. PH2017_31_RDM_U_A,temperate,378
PAS_4,Microcoleus sp. PH2017_32_RDM_D_A,temperate,378
PAS_4,Microcoleus sp. PH2017_33_LGB_O_A,temperate,378
PAS_4,Microcoleus sp. PH2017_34_RAT_O_A,temperate,383
PAS_4,Microcoleus sp. PH2017_35_SFW_U_B,temperate,378
PAS_4,Microcoleus sp. PH2017_36_ELK_O_B,temperate,378
PAS_4,Microcoleus sp. PH2017_37_MFU_D_B,temperate,379
PAS_4,Microcoleus sp. PH2017_38_RDM_U_B,temperate,378
PAS_4,Microcoleus sp. PH2017_39_LGB_O_B,temperate,378
PAS_4,Microcoleus sp. PH2017_40_RAT_O_B,temperate,386
PAS_4,Microcoleus vaginatus FGP-2,temperate,438
PAS_4,Microcoleus vaginatus HSN003,temperate,367
PAS_4,Microcoleus vaginatus PCC 9802,temperate,407
PAS_4,Microcoleus vaginatus WJT46-NPBG5,temperate,431
PAS_4,Moorena producens PAL-8-15-08-1,temperate,96
PAS_4,Moorena sp. SIO1F2,temperate,45
PAS_4,Moorena sp. SIO1G6,temperate,67
PAS_4,Moorena sp. SIO3A2,temperate,64
PAS_4,Moorena sp. SIO3A5,temperate,64
PAS_4,Moorena sp. SIO3E8,temperate,81
PAS_4,Moorena sp. SIO3F7,temperate,81
PAS_4,Moorena sp. SIO3I8,temperate,48
PAS_4,Moorena sp. SIO4G3,temperate,70
PAS_4,Moorena sp. SIOASIH,temperate,77
PAS_4,Myxacorys californica WJT36-NPBG1,temperate,149
PAS_4,Myxacorys chilensis ATA2-1-KO14,temperate,149
PAS_4,Nodosilinea sp. LEGE 06152,temperate,185
PAS_4,Nodosilinea sp. LEGE 07088,temperate,69
PAS_4,Nodosilinea sp. P-1105,temperate,59
PAS_4,Nodosilinea sp. WJT8-NPBG4,temperate,201
PAS_4,Nodularia sphaerocarpa UHCC 0038,temperate,88
PAS_4,Nodularia spumigena CCY9414,temperate,50
PAS_4,Nodularia spumigena CENA596,temperate,44
PAS_4,Nostoc cf. commune SO-36,Antarctic,120
PAS_4,Nostoc desertorum CM1-VF14,temperate,223
PAS_4,Nostoc indistinguendum CM1-VF10,temperate,195
PAS_4,Nostoc minutum NIES-26,temperate,250
PAS_4,Nostoc sp. ATCC 43529,temperate,260
PAS_4,Nostoc sp. ATCC 53789,temperate,252
PAS_4,Nostoc sp. CENA543,temperate,291
PAS_4,Nostoc sp. GBBB01,temperate,185
PAS_4,Nostoc sp. KVJ20,"cold, non-Antarctic",261
PAS_4,Nostoc sp. LEGE 06077,temperate,210
PAS_4,Nostoc sp. LEGE 12447,temperate,290
PAS_4,Nostoc sp. LEGE 12450,temperate,257
PAS_4,Nostoc sp. LPT,temperate,185
PAS_4,Nostoc sp. MBR 210,temperate,222
PAS_4,Nostoc sp. NMS1,"cold, non-Antarctic",191
PAS_4,Nostoc sp. NMS2,"cold, non-Antarctic",186
PAS_4,Nostoc sp. NMS8,temperate,223
PAS_4,Nostoc sp. RF31YmG,temperate,391
PAS_4,Nostoc sp. UHCC 0702,temperate,240
PAS_4,Nostoc sp. UHCC 0870,temperate,181
PAS_4,Nostocales cyanobacterium,temperate,50
PAS_4,Nostocales cyanobacterium LEGE 11386,temperate,135
PAS_4,Nostocales cyanobacterium LEGE 12452,temperate,209
PAS_4,Okeania sp. SIO1F9,temperate,38
PAS_4,Okeania sp. SIO1H2,temperate,39
PAS_4,Okeania sp. SIO1H4,temperate,41
PAS_4,Okeania sp. SIO1I7,temperate,123
PAS_4,Okeania sp. SIO2B3,temperate,116
PAS_4,Okeania sp. SIO2C2,temperate,34
PAS_4,Okeania sp. SIO2F5,temperate,30
PAS_4,Okeania sp. SIO2G4,temperate,30
PAS_4,Okeania sp. SIO3I5,temperate,68
PAS_4,Oscillatoria princeps RMCB-10,"cold, non-Antarctic",448
PAS_4,Oscillatoria sp. SIO1A7,temperate,136
PAS_4,Oscillatoriaceae cyanobacterium M33_DOE_052,temperate,205
PAS_4,Oscillatoriales cyanobacterium,temperate,894
PAS_4,Oscillatoriales cyanobacterium CG2_30_40_61,temperate,140
PAS_4,Oscillatoriales cyanobacterium CG2_30_44_21,temperate,54
PAS_4,Oscillatoriales cyanobacterium RM2_1_1,temperate,31
PAS_4,Oscillatoriales cyanobacterium SM2_3_0,temperate,26
PAS_4,Oscillatoriales cyanobacterium USR001,temperate,121
PAS_4,Oscillatoriophycideae cyanobacterium NC_groundwater_1537_Pr4_S-0.65um_50_18,temperate,333
PAS_4,Pantanalinema sp. GBBB05,temperate,487
PAS_4,Pegethrix bostrychoides GSE-TBD4-15B,temperate,94
PAS_4,Phormidesmis priestleyi,Antarctic,90
PAS_4,Phormidesmis priestleyi BC1401,"cold, non-Antarctic",66
PAS_4,Phormidesmis priestleyi ULC007,Antarctic,90
PAS_4,Phormidium sp. BM_Day4_Bin.17,temperate,146
PAS_4,Phormidium sp. LEGE 05292,temperate,411
PAS_4,Phormidium sp. PBR-2020,temperate,146
PAS_4,Phormidium sp. SL48-SHIP,temperate,120
PAS_4,Phormidium tanganyikae FI6-MK23,temperate,237
PAS_4,Planktothrix agardhii 1030,temperate,81
PAS_4,Planktothrix agardhii 1031,temperate,81
PAS_4,Planktothrix agardhii 1032,temperate,81
PAS_4,Planktothrix agardhii 1801,temperate,81
PAS_4,Planktothrix agardhii 1803,temperate,81
PAS_4,Planktothrix agardhii 1804,temperate,81
PAS_4,Planktothrix agardhii 1808,temperate,81
PAS_4,Planktothrix agardhii CCAP 1459/11A,temperate,111
PAS_4,Planktothrix agardhii KL2,temperate,78
PAS_4,Planktothrix agardhii LY1,"cold, non-Antarctic",78
PAS_4,Planktothrix mougeotii LEGE 06226,temperate,270
PAS_4,Plectolyngbya sp. WJT66-NPBG17,temperate,222
PAS_4,Prochlorothrix hollandica PCC 9006 = CALU 1027,temperate,22
PAS_4,Pseudanabaena biceps PCC 7429,temperate,186
PAS_4,Pseudanabaena sp. 'Roaring Creek',temperate,165
PAS_4,Pseudanabaena sp. BC1403,"cold, non-Antarctic",289
PAS_4,Pseudanabaena sp. CoA8_M7,temperate,61
PAS_4,Pseudanabaena sp. M037S2SP2A07QC,temperate,120
PAS_4,Pseudanabaena sp. M046S1SP1A06QC,temperate,53
PAS_4,Pseudanabaena sp. M065S1SP2A07QC,temperate,120
PAS_4,Pseudanabaena sp. M085S1SP2A07QC,temperate,120
PAS_4,Pseudanabaena sp. M125S2SP2A07QC,temperate,120
PAS_4,Pseudanabaena sp. M151S2SP2A07QC,temperate,120
PAS_4,Pseudanabaena sp. M152S2SP2A07QC,temperate,120
PAS_4,Pseudanabaena sp. M34BS1SP1A06MG,temperate,59
PAS_4,Pseudanabaena sp. M38BS1SP1A06MG,temperate,61
PAS_4,Pseudanabaena sp. M53BS1SP1A06MG,temperate,61
PAS_4,Pseudanabaena sp. SR411,temperate,221
PAS_4,Pseudanabaena sp. UWO310,temperate,178
PAS_4,Pseudanabaena sp. UWO311,temperate,232
PAS_4,Richelia sp.,"cold, non-Antarctic",17
PAS_4,Richelia sp. RM1_1_1,temperate,101
PAS_4,Richelia sp. SL_2_1,temperate,77
PAS_4,Rivularia sp. (in: Bacteria),temperate,200
PAS_4,Rivularia sp. PCC 7116,temperate,182
PAS_4,Roseofilum reptotaenium AO1-A,temperate,155
PAS_4,Roseofilum sp. SBFL,temperate,129
PAS_4,Scytolyngbya sp. HA4215-MV1,temperate,329
PAS_4,Scytonema hyalinum WJT4-NPBG1,temperate,225
PAS_4,Scytonema sp. RU_4_4,temperate,68
PAS_4,Scytonematopsis contorta HA4267-MV1,temperate,176
PAS_4,Sphaerospermopsis aphanizomenoides BCCUSP55,temperate,208
PAS_4,Sphaerospermopsis reniformis,temperate,25
PAS_4,Sphaerospermopsis sp. LEGE 00249,temperate,32
PAS_4,Sphaerospermopsis sp. LEGE 08334,temperate,26
PAS_4,Sphaerospermopsis sp. SIO1G1,temperate,51
PAS_4,Sphaerospermopsis torques-reginae ITEP-024,temperate,11
PAS_4,Spirirestis rafaelensis WJT71-NPBG6,temperate,168
PAS_4,Spirulina major CCY15215,temperate,123
PAS_4,Spirulina major PCC 6313,temperate,142
PAS_4,Spirulina sp. SIO3F2,temperate,117
PAS_4,Spirulinaceae cyanobacterium SM2_1_0,temperate,143
PAS_4,Stenomitos frigidus ULC18,Antarctic,196
PAS_4,Stenomitos rutilans HA7619-LM2,temperate,207
PAS_4,Stigonema ocellatum SAG 48.90 = DSM 106950,temperate,105
PAS_4,Symploca sp. SIO2C1,temperate,121
PAS_4,Symploca sp. SIO2E6,temperate,51
PAS_4,Symploca sp. SIO2E9,temperate,82
PAS_4,Symplocastrum torsivum CPER-KK1,temperate,317
PAS_4,Tildeniella nuda ZEHNDER 1965/U140,temperate,170
PAS_4,Tildeniella torsiva UHER 1998/13D,temperate,173
PAS_4,Timaviella obliquedivisa GSE-PSE-MK23-08B,temperate,83
PAS_4,Timeviella sp.,Antarctic,113
PAS_4,Tolypothrix bouteillei VB521301,temperate,290
PAS_4,Tolypothrix brevis GSE-NOS-MK-07-07A,temperate,58
PAS_4,Trichocoleus desertorum ATA4-8-CV12,temperate,176
PAS_4,Trichodesmium erythraeum GBRTRLIN201,temperate,3
PAS_4,Trichodesmium sp. ALOHA_ZT_67,temperate,3
PAS_4,Trichormus sp. ATA11-4-KO1,temperate,107
PAS_4,Trichormus sp. M33_DOE_039,temperate,259
PAS_4,Trichormus sp. NMC-1,"cold, non-Antarctic",85
PAS_4,Tychonema sp. LEGE 06208,temperate,315
PAS_4,Tychonema sp. LEGE 07196,temperate,288
PAS_4,Tychonema sp. LEGE 07199,temperate,288
PAS_4,Tychonema sp. LEGE 07203,temperate,298
PAS_4,filamentous cyanobacterium LEGE 07170,temperate,170
PAS_4,filamentous cyanobacterium Phorm 6,"cold, non-Antarctic",295
PBPb,Dolichospermum sp. LBC05a,temperate,4
PBPb,Dolichospermum sp. OL01,temperate,4
PBPb,Dolichospermum sp. OL03,temperate,4
PBPb,Dolichospermum sp. UHCC 0315A,"cold, non-Antarctic",4
PBPb,Limnothrix sp. CACIAM 69d,temperate,4
PBPb,Limnothrix sp. P13C2,temperate,4
PBPb,Moorena producens PAL-8-15-08-1,temperate,4
PBPb,Moorena sp. SIO1F2,temperate,4
PBPb,Moorena sp. SIO3E8,temperate,4
PBPb,Moorena sp. SIO3F7,temperate,4
PBPb,Moorena sp. SIO3I8,temperate,4
PBPb,Moorena sp. SIOASIH,temperate,4
PBPb,Nostocales cyanobacterium,temperate,4
PBPb,Pseudanabaena sp. 'Roaring Creek',temperate,4
PBPb,Roseofilum sp. SBFL,temperate,4
PBPb,Sphaerospermopsis aphanizomenoides BCCUSP55,temperate,4
PBPb,Sphaerospermopsis sp. LEGE 08334,temperate,4
PHY,Aetokthonos hydrillicola CCALA 1050,temperate,5
PHY,Alkalinema sp. CACIAM 70d,temperate,5
PHY,Anabaena sp. 54,"cold, non-Antarctic",13
PHY,Anabaena sp. AL93,temperate,13
PHY,Anabaena sp. WA113,temperate,5
PHY,Aphanizomenon flos-aquae Clear-A1,temperate,5
PHY,Aphanizomenon flos-aquae DEX188,temperate,5
PHY,Aphanizomenon flos-aquae KM1D3_PB,temperate,13
PHY,Argonema antarcticum A004/B2,Antarctic,5
PHY,Argonema galeatum A003/A1,Antarctic,5
PHY,Arthrospira sp. PLM2.Bin9,temperate,6
PHY,Arthrospira sp. SH-MAG29,temperate,6
PHY,Brasilonema angustatum HA4187-MV1,temperate,5
PHY,Brasilonema octagenarum HA4186-MV1,temperate,5
